Reference	DOI Reference	Paper title	Journal name	Volume	Issue	Page start	Page end	Year published	Crop	Scientific name	CO2 Projected (future scenario)	CO2 at mid baseline at Manua Loa	∆Temp	∆PPT (%)	Yield change (%)	Range of pred. change (%)	START Range	END Range	Adaptation	"E. scenario (SRES, RCP)"	# GCM(s) used	GCM(s)	# Impact model used	"Impact model (CERES, EPIC)"	"Baseline (e.g., 1980-2000)"	START Baseline	END Baseline	"Projection (e.g., 2030-2050)"	START Projection	END Projection	Geog. Scope	Region	Country-ISO2	State	City	Latitude	Logitude	"Spatial scale (regional, national, local)"	Comments (e.g. Key assumptions)	Added by
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-5,3"	N/A	N/A	N/A	"PDA, CA"	A1b	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-10,5"	N/A	N/A	N/A	"PDA, CA"	A1b	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-3,8"	N/A	N/A	N/A	"PDA, CA"	A1b	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-21,7"	N/A	N/A	N/A	"PDA, CA"	A1b	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-14,4"	N/A	N/A	N/A	"PDA, CA"	A2	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-8,0"	N/A	N/A	N/A	"PDA, CA"	A2	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-11,2"	N/A	N/A	N/A	"PDA, CA"	A2	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-2,2"	N/A	N/A	N/A	"PDA, CA"	A2	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-4,7"	N/A	N/A	N/A	"PDA, CA"	A2	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-16,6"	N/A	N/A	N/A	"PDA, CA"	B1	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-1,9"	N/A	N/A	N/A	"PDA, CA"	B1	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-4,7"	N/A	N/A	N/A	"PDA, CA"	B1	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-1,9"	N/A	N/A	N/A	"PDA, CA"	B1	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"6,1"	N/A	N/A	N/A	"PDA, CA"	B1	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-11,2"	N/A	N/A	N/A	"PDA, CA"	B1	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Latin America (LAM): Argentina;Belize;Bolivia;Brazil;Chile;Colombia;Costa Rica;Cuba;Turkmenistan;Ecuador;El Salvador;French Guiana;Guatemala;Guyana;Haiti;Honduras;Mexico;Nicaragua;Panama;Paraguay;Peru;Suriname;Uruguay;Venezuela	Latin America & the Caribbean	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-4,5"	N/A	N/A	N/A	"PDA, CA"	A1b	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-1,0"	N/A	N/A	N/A	"PDA, CA"	A1b	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-3,4"	N/A	N/A	N/A	"PDA, CA"	A1b	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"10,4"	N/A	N/A	N/A	"PDA, CA"	A1b	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-4,4"	N/A	N/A	N/A	"PDA, CA"	A2	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-0,1"	N/A	N/A	N/A	"PDA, CA"	A2	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"1,5"	N/A	N/A	N/A	"PDA, CA"	A2	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"2,0"	N/A	N/A	N/A	"PDA, CA"	A2	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"6,9"	N/A	N/A	N/A	"PDA, CA"	A2	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-0,5"	N/A	N/A	N/A	"PDA, CA"	B1	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"7,5"	N/A	N/A	N/A	"PDA, CA"	B1	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"4,1"	N/A	N/A	N/A	"PDA, CA"	B1	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-10,7"	N/A	N/A	N/A	"PDA, CA"	B1	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"1,6"	N/A	N/A	N/A	"PDA, CA"	B1	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	N/A	370.82	N/A	N/A	"-4,7"	N/A	N/A	N/A	"PDA, CA"	B1	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	Full CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-21,1"	N/A	N/A	N/A	"PDA, CA"	A1b	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-17,1"	N/A	N/A	N/A	"PDA, CA"	A1b	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-19,3"	N/A	N/A	N/A	"PDA, CA"	A1b	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-7,7"	N/A	N/A	N/A	"PDA, CA"	A1b	1	GFDL	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-20,2"	N/A	N/A	N/A	"PDA, CA"	A2	1	HADCM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-17,1"	N/A	N/A	N/A	"PDA, CA"	A2	1	CCSM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-15,0"	N/A	N/A	N/A	"PDA, CA"	A2	1	ECHAM	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
Muller et al (2010)	N/A	.Development and climate change.World Development Report	N/A	N/A	N/A	N/A	N/A	2010	"(wheat, rice, maize, millet, fi eld pea, sugar beet, sweet potato, soybean, groundnut, sunfl ower, and rapeseed"	N/A	370	370.82	N/A	N/A	"-14,9"	N/A	N/A	N/A	"PDA, CA"	A2	1	ECHO-G	1	LPJmL	1996-2005	1996	2005	2046-2055	2046	2055	Middle East/North Africa (MEA): Algeria;Egypt;Iran;Iraq;Israel;Jordan;Kuwait;Libyan;Morocco;Oman;Saudi Arabia;Syria;Tunisia;United Arab Emirates;Yemen	Middle-East & North Africa	N/A	N/A	N/A	N/A	N/A	R	no CO2 fertilization effect	CS
